brand,cpu,ram_gb,storage_gb,gpu,color_gamut,price,name
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,12006115.2,
Lenovo,Intel Core i5 7300U 2.6GHz,8.0,256.0,Intel,100.0,16703280.0,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,28088134.416,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,24488020.8,
Toshiba,Intel Core i3 7100U 2.4GHz,4.0,500.0,Intel,100.0,6772420.8,
Lenovo,Intel Celeron Quad Core N3160 1.6GHz,4.0,0.0,Intel,100.0,3290040.0,
Asus,Intel Core i5 7200U 2.5GHz,8.0,128.0,Intel,100.0,5972688.0,
Asus,Intel Core i7 6700HQ 2.6GHz,16.0,1512.0,Nvidia,100.0,18211636.8,
Dell,Intel Core i7 7700HQ 2.8GHz,32.0,1512.0,Nvidia,100.0,31107480.048,
HP,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Nvidia,100.0,9212112.0,
Dell,Intel Core i5 7200U 2.5GHz,8.0,128.0,Intel,100.0,7227863.568,
HP,Intel Core i7 6500U 2.5GHz,8.0,512.0,Intel,100.0,18930384.0,
Dell,Intel Core i7 7500U 2.7GHz,4.0,256.0,AMD,100.0,7481044.8,
HP,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,6225768.0,
Asus,Intel Core i5 6200U 2.3GHz,8.0,512.0,Nvidia,100.0,10386403.2,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,23050526.4,
HP,Intel Core i7 6500U 2.5GHz,8.0,512.0,Intel,100.0,14860857.6,
HP,Intel Celeron Dual Core N3060 1.6GHz,4.0,128.0,Intel,100.0,3026836.8,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1128.0,Nvidia,100.0,19223956.8,
Dell,Intel Core i7 7500U 2.7GHz,8.0,1000.0,AMD,100.0,8756568.0,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,19264449.6,
Asus,Intel Core i7 7500U 2.7GHz,8.0,256.0,Nvidia,100.0,7966958.4,
Dell,Intel Core i5 7200U 2.5GHz,8.0,128.0,Intel,100.0,9566424.0,
Asus,Intel Pentium Quad Core N4200 1.1GHz,4.0,1000.0,Intel,100.0,4545316.8,
HP,Intel Core i7 7600U 2.8GHz,8.0,256.0,Intel,100.0,25905268.8,
Dell,Intel Core i5 6200U 2.3GHz,8.0,1000.0,Intel,100.0,6569956.8,
Lenovo,Intel Core i3 6006U 2.0GHz,4.0,1000.0,Intel,100.0,4747780.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,8611401.311999999,
HP,Intel Core i5 7300U 2.6GHz,8.0,256.0,AMD,100.0,13656196.8,
Toshiba,Intel Core i5 7200U 2.5GHz,4.0,128.0,Intel,100.0,13008312.0,
Lenovo,Intel Core i5 7300HQ 2.5GHz,8.0,1000.0,Nvidia,100.0,10295294.4,
Dell,Intel Core i7 7660U 2.5GHz,16.0,512.0,Intel,100.0,22675968.0,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,9212112.0,
Toshiba,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,11084904.0,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,19740240.0,
Acer,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9131126.4,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,17999049.599999998,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,10679976.0,
Lenovo,Intel Core i3 6006U 2GHz,4.0,1000.0,AMD,100.0,4849012.8,
Toshiba,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,14051001.6,
Lenovo,Intel Core i3 7100U 2.4GHz,4.0,180.0,Intel,100.0,7440552.000000001,
Samsung,Intel Core i7 7500U 2.7GHz,16.0,256.0,Nvidia,100.0,18717796.8,
Dell,Intel Core i7 7600U 2.8GHz,8.0,256.0,Intel,100.0,17108208.0,
Asus,Intel Pentium Quad Core N4200 1.1GHz,4.0,1000.0,Intel,100.0,4039055.568,
Xiaomi,Intel Core i5 6200U 2.3GHz,8.0,256.0,Nvidia,100.0,9465192.0,
Dell,Intel Core i5 7200U 2.5GHz,4.0,1128.0,Nvidia,100.0,9237420.0,
HP,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,8493364.799999999,
HP,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,17209440.0,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,6932367.36,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,3522873.6,
Lenovo,Intel Core i7 6500U 2.5GHz,8.0,1000.0,Nvidia,100.0,6772420.8,
Dell,Intel Pentium Quad Core N3710 1.6GHz,4.0,500.0,Intel,100.0,3735460.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,18211636.8,
Dell,Intel Core i3 6006U 2.0GHz,4.0,1000.0,AMD,100.0,4613142.24,
Asus,Intel Core i5 7300HQ 2.5GHz,12.0,1128.0,Nvidia,100.0,13867771.68,
Acer,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,3006590.4,
Lenovo,AMD A4-Series 7210 2.2GHz,4.0,500.0,AMD,100.0,3836692.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,128.0,Intel,100.0,12805848.0,
HP,Intel Core i7 7500U 2.7GHz,16.0,256.0,Intel,100.0,14162356.8,
Samsung,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,17199316.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,18211636.8,
MSI,Intel Core i7 6700HQ 2.6GHz,16.0,2512.0,Nvidia,100.0,26816356.8,
Toshiba,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,14931720.0,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,9404452.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,9110880.0,
Dell,Intel Core i3 6006U 2.0GHz,4.0,1000.0,AMD,100.0,6215644.8,
Dell,Intel Core i5 7300U 2.6GHz,8.0,500.0,Intel,100.0,9465192.0,
Dell,Intel Core i7 7Y75 1.3GHz,8.0,512.0,Intel,100.0,20379013.92,
Asus,Intel Core i7 6820HK 2.7GHz,32.0,512.0,Nvidia,100.0,12947572.8,
Dell,Intel Core i7 7Y75 1.3GHz,16.0,256.0,Intel,100.0,16693156.8,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,0.0,Intel,100.0,20742436.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,512.0,Intel,100.0,19871740.368,
LG,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,21248596.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,15012705.6,
Acer,Intel Celeron Dual Core 3205U 1.5GHz,4.0,0.0,Intel,100.0,3634228.8,
Lenovo,Intel Core i5 6300HQ 2.3GHz,8.0,1128.0,Nvidia,100.0,7987204.8,
LG,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,19223956.8,
Dell,Intel Core i5 7440HQ 2.8GHz,8.0,256.0,Intel,100.0,12198456.0,
HP,Intel Core M 6Y75 1.2GHz,8.0,240.0,Intel,100.0,31381920.0,
Lenovo,Intel Core i7 7500U 2.7GHz,6.0,256.0,Nvidia,100.0,7987204.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Nvidia,100.0,10315439.568,
Acer,Intel Core i3 7100U 2.4GHz,4.0,1000.0,Intel,100.0,5051476.8,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,128.0,Intel,100.0,8918539.2,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9718272.0,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,16186996.8,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1128.0,Nvidia,100.0,13656196.8,
MSI,Intel Core i5 7300HQ 2.5GHz,8.0,1128.0,Nvidia,100.0,11337072.912,
Dell,Intel Core i5 7200U 2.5GHz,4.0,1000.0,AMD,100.0,6934290.768,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,AMD,100.0,13129689.168,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,11631556.8,
Toshiba,Intel Core i7 6600U 2.6GHz,16.0,256.0,Nvidia,100.0,19993320.0,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,512.0,Intel,100.0,18474840.0,
Dell,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,7388923.68,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,16703280.0,
HP,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,11793528.0,
Dell,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Intel,100.0,7167832.992000001,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,11631556.8,
Lenovo,Intel Pentium Quad Core N4200 1.1GHz,4.0,1000.0,Intel,100.0,3128068.8000000003,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,15984532.8,
HP,Intel Celeron Dual Core N3060 1.6GHz,4.0,1000.0,Intel,100.0,2924592.48,
Lenovo,Intel Core i7 6560U 2.2GHz,16.0,1000.0,Intel,100.0,18211636.8,
Toshiba,Intel Core i5 6200U 2.3GHz,4.0,128.0,Intel,100.0,11186136.0,
HP,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,16895620.8,
Dell,Intel Core i3 6006U 2.0GHz,4.0,1000.0,Intel,100.0,5654819.52,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,12137716.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,16591924.8,
Dell,Intel Core i7 6820HK 2.7GHz,16.0,1512.0,Nvidia,100.0,27919785.6,
HP,Intel Core i5 6300HQ 2.3GHz,8.0,1128.0,Nvidia,100.0,14162356.8,
Asus,Intel Pentium Quad Core N3710 1.6GHz,4.0,1000.0,Nvidia,100.0,5365296.0,
Acer,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,6266260.8,
Toshiba,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,11327860.8,
Lenovo,Intel Core M m7-6Y75 1.2GHz,8.0,256.0,Intel,100.0,13150036.8,
Lenovo,AMD FX 8800P 2.1GHz,16.0,1512.0,AMD,100.0,10113076.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,14903375.04,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,6934392.000000001,
Dell,Intel Core i3 6006U 2.0GHz,4.0,1000.0,AMD,100.0,6671188.8,
Acer,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,3532996.8000000003,
HP,Intel Core i7 6820HQ 2.7GHz,8.0,8.0,Nvidia,100.0,22767076.8,
Dell,Intel Core i7 7600U 2.8GHz,8.0,256.0,Intel,100.0,17968680.0,
Toshiba,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,14779872.0,
Asus,Intel Core M M7-6Y75 1.2GHz,8.0,0.0,Intel,100.0,11732788.8,
Lenovo,Intel Core i7 6600U 2.6GHz,8.0,256.0,Intel,100.0,15073343.568,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1512.0,Nvidia,100.0,31928572.8,
Dell,Intel Core i5 7Y54 1.2GHz,8.0,256.0,Intel,100.0,19223956.8,
HP,Intel Pentium Quad Core N4200 1.1GHz,4.0,256.0,Intel,100.0,7845480.0,
Dell,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,12836217.6,
Acer,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,3937924.8,
Toshiba,Intel Core i5 6300U 2.4GHz,8.0,256.0,Intel,100.0,15539112.0,
Lenovo,Intel Core i5 7300U 2.6GHz,8.0,256.0,Intel,100.0,17816832.0,
Acer,Intel Core i5 7200U 2.5GHz,12.0,1128.0,Nvidia,100.0,10214308.8,
Toshiba,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,18120528.0,
HP,Intel Core i5 7200U 2.50GHz,8.0,1000.0,Nvidia,100.0,8569288.799999999,
Dell,Intel Core i3 6006U 2.0GHz,4.0,1000.0,AMD,100.0,4713564.384,
Dell,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,8351640.0,
HP,Intel Core i3 7100U 2.4GHz,4.0,500.0,Intel,100.0,6934392.000000001,
Dell,Intel Core i7 7700HQ 2.8GHz,32.0,1256.0,Nvidia,100.0,31877956.8,
Lenovo,Intel Core i5 7200U 2.5GHz,6.0,256.0,Nvidia,100.0,7035624.0,
Dell,Intel Core i7 7Y75 1.3GHz,16.0,512.0,Intel,100.0,19223956.8,
Dell,Intel Core i7 6600U 2.6GHz,8.0,256.0,Intel,100.0,19871639.136,
Dell,Intel Core i7 6700HQ 2.6GHz,32.0,1256.0,Nvidia,100.0,28344960.0,
Toshiba,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,11945376.0,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,20751547.68,
HP,Intel Core i5 7200U 2.70GHz,8.0,1128.0,Nvidia,100.0,9910612.8,
Lenovo,Intel Core i5 6200U 2.3GHz,4.0,0.0,Intel,100.0,10143446.4,
Asus,Intel Core i7 7500U 2.7GHz,16.0,2512.0,Nvidia,100.0,18211636.8,
HP,Intel Core i7 7500U 2.7GHz,6.0,1000.0,Intel,100.0,5861332.8,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,17705476.8,
Dell,Intel Core i7 7500U 2.7GHz,12.0,512.0,Intel,100.0,13150036.8,
Toshiba,Intel Core i5 6200U 2.3GHz,4.0,128.0,Intel,100.0,12097224.0,
Lenovo,AMD A12-Series 9720P 3.6GHz,6.0,256.0,AMD,100.0,5557636.8,
Fujitsu,Intel Core i5 6200U 2.3GHz,4.0,256.0,Intel,100.0,6569956.8,
Toshiba,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,9262728.0,
Dell,Intel Core i5 7200U 2.5GHz,4.0,500.0,AMD,100.0,6063796.8,
HP,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,8159299.2,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,12036484.8,
Dell,Intel Core i7 7500U 2.7GHz,8.0,1000.0,AMD,100.0,7582276.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,128.0,Intel,100.0,11327860.8,
HP,Intel Core M 6Y75 1.2GHz,8.0,512.0,Intel,100.0,19315065.6,
HP,Intel Core i3 6006U 2GHz,4.0,1128.0,AMD,100.0,5051476.8,
Lenovo,Intel Celeron Dual Core N3350 1.1GHz,4.0,128.0,Intel,100.0,2739540.384,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,13656196.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,8999524.799999999,
Asus,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,11641680.0,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,13656196.8,
Acer,Intel Pentium Quad Core N4200 1.1GHz,4.0,500.0,Intel,100.0,3846816.000000001,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,18211636.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,21147364.8,
Acer,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,12755232.0,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,12036484.8,
Dell,Intel Core i3 7100U 2.4GHz,4.0,128.0,Intel,100.0,5537390.4,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,7885972.800000001,
Toshiba,Intel Core i5 6200U 2.3GHz,4.0,128.0,Intel,100.0,12097224.0,
HP,Intel Core i5 6300U 2.4GHz,4.0,256.0,Intel,100.0,11135418.768,
HP,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,12198456.0,
HP,Intel Core i7 6600U 2.6GHz,8.0,256.0,Intel,100.0,14668516.8,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Nvidia,100.0,10621868.832,
HP,Intel Core i3 7100U 2.4GHz,4.0,500.0,Intel,100.0,6924268.8,
Dell,Intel Core i5 7300HQ 2.5GHz,8.0,0.0,Nvidia,100.0,9606916.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,15579604.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,16095888.0,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,19104604.272,
HP,Intel Core i3 7100U 2.4GHz,4.0,500.0,Intel,100.0,8098560.0,
Toshiba,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,12249072.0,
HP,Intel Core i3 7100U 2.4GHz,4.0,256.0,Intel,100.0,7794762.767999999,
Lenovo,Intel Core i7 6820HQ 2.7GHz,16.0,512.0,Nvidia,100.0,30045657.6,
Toshiba,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,15083568.0,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,22564612.8,
Dell,Intel Core i3 6100U 2.3GHz,4.0,1000.0,Intel,100.0,8057965.967999999,
Toshiba,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,16095888.0,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,11631556.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Nvidia,100.0,12000344.976,
Dell,Intel Core i5 6300U 2.4GHz,8.0,500.0,Intel,100.0,10593321.408,
HP,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,15782068.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,12036484.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,10730592.0,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,16440076.8,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Nvidia,100.0,10933056.0,
HP,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,9849873.6,
Acer,AMD A9-Series 9420 3GHz,6.0,1000.0,AMD,100.0,4140388.8,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,12064829.76,
HP,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,12097224.0,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,12441311.568,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,13656196.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,7511414.4,
Toshiba,Intel Core i7 6600U 2.6GHz,8.0,256.0,Intel,100.0,17462520.0,
Dell,Intel Core i5 6300U 2.4GHz,8.0,256.0,Intel,100.0,10760455.44,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,10229594.832,
Lenovo,Intel Core i7 6500U 2.5GHz,4.0,256.0,Intel,100.0,8574350.4,
Vero,Intel Atom X5-Z8350 1.44GHz,2.0,0.0,Intel,100.0,2133970.56,
Toshiba,Intel Core i7 6500U 2.5GHz,16.0,256.0,Nvidia,100.0,14425560.0,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,10625310.72,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,10123200.0,
HP,Intel Core i5 6300U 2.4GHz,8.0,756.0,Intel,100.0,21292531.488,
HP,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,14870980.8,
MSI,Intel Core i7 6820HK 2.7GHz,16.0,1256.0,Nvidia,100.0,15646822.848,
Lenovo,Intel Core i7 6700HQ 2.6GHz,16.0,1128.0,Nvidia,100.0,23182026.768,
Asus,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,2914469.28,
Lenovo,Intel Core i7 6600U 2.6GHz,16.0,256.0,Intel,100.0,26522784.0,
HP,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,9910612.8,
Dell,Intel Core i5 7200U 2.7GHz,8.0,256.0,Intel,100.0,11074780.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,9910612.8,
Dell,Intel Core i7 7500U 2.7GHz,16.0,1000.0,Intel,100.0,22817692.8,
HP,Intel Core i3 6100U 2.3GHz,4.0,500.0,Intel,100.0,7138374.48,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,5051476.8,
Acer,AMD A8-Series 7410 2.2GHz,8.0,1000.0,AMD,100.0,4545316.8,
Dell,Intel Core i7 7500U 2.7GHz,12.0,256.0,Intel,100.0,13150036.8,
MSI,Intel Core i7 6700HQ 2.6GHz,16.0,1256.0,Nvidia,100.0,18414100.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,10831824.0,
Asus,Intel Core i7 6700HQ 2.6GHz,16.0,1000.0,Nvidia,100.0,10102953.6,
Dell,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Intel,100.0,5658868.8,
Dell,Intel Core i7 7500U 2.7GHz,16.0,2000.0,AMD,100.0,10021866.768,
MSI,Intel Core i7 6700HQ 2.6GHz,16.0,1256.0,Nvidia,100.0,19527652.8,
Dell,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,14759625.6,
Asus,Intel Core i7 6820HK 2.7GHz,64.0,1000.0,Nvidia,100.0,2000000.0,
Dell,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,8078414.832,
Dell,Intel Core i7 6700HQ 2.6GHz,16.0,1256.0,Nvidia,100.0,13453732.8,
Apple,Intel Core M 1.1GHz,8.0,0.0,Intel,100.0,13160160.0,
Dell,Intel Core i3 6100U 2.3GHz,4.0,500.0,Intel,100.0,4879179.936,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,12137716.8,
HP,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,12137716.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,11034288.0,
Lenovo,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,17346001.968,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,1000.0,AMD,100.0,6671188.8,
Lenovo,Intel Core i5 6300HQ 2.3GHz,4.0,1000.0,Nvidia,100.0,9890366.4,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,25297876.8,
Lenovo,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,5466528.0,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,9515808.0,
Lenovo,Intel Core M 6Y75 1.2GHz,8.0,512.0,Intel,100.0,14162356.8,
Lenovo,Intel Core i7 6820HK 2.7GHz,32.0,512.0,Nvidia,100.0,32799168.000000004,
Lenovo,Intel Atom x5-Z8550 1.44GHz,4.0,0.0,Intel,100.0,6542320.464,
HP,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,20742436.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,7592400.0,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,10436917.968,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,AMD,100.0,15134184.000000002,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,180.0,Intel,100.0,12137716.8,
HP,Intel Pentium Dual Core 4405Y 1.5GHz,4.0,0.0,Intel,100.0,6225768.0,
Acer,AMD A8-Series 7410 2.2GHz,4.0,500.0,AMD,100.0,3917678.4,
Dell,Intel Pentium Quad Core N3700 1.6GHz,4.0,500.0,Intel,100.0,3983377.968,
HP,Intel Core i3 6006U 2GHz,4.0,1000.0,Intel,100.0,3502525.968,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1256.0,Nvidia,100.0,16186996.8,
Dell,Intel Core i5 8250U 1.6GHz,4.0,256.0,AMD,100.0,8284320.720000001,
HP,Intel Core i5 6200U 2.3GHz,4.0,128.0,Intel,100.0,16186996.8,
Acer,Intel Core i5 7200U 2.5GHz,8.0,1256.0,Nvidia,100.0,8088436.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,1000.0,AMD,100.0,6466700.16,
MSI,Intel Core i7 6700HQ 2.6GHz,8.0,256.0,Nvidia,100.0,16186996.8,
HP,Intel Pentium Quad Core N3710 1.6GHz,4.0,1000.0,Intel,100.0,5061600.0,
Asus,Intel Core i7 6700HQ 2.6GHz,16.0,1128.0,Nvidia,100.0,23273236.8,
Dell,Intel Core i3 6100U 2.3GHz,4.0,500.0,Intel,100.0,11491350.48,
Dell,Intel Core i3 6100U 2.3GHz,4.0,128.0,Intel,100.0,11813470.704,
Acer,Intel Celeron Dual Core 3205U 1.5GHz,4.0,16.0,Intel,100.0,2115748.8000000003,
HP,Intel Core i7 6700HQ 2.6GHz,8.0,1000.0,AMD,100.0,29347156.8,
Lenovo,Intel Core i7 7700HQ 2.8GHz,16.0,512.0,Nvidia,100.0,12137716.8,
Dell,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,14305093.919999998,
MSI,Intel Core i7 6700HQ 2.6GHz,8.0,1128.0,Nvidia,100.0,15298078.608,
Lenovo,Intel Core i5 6200U 2.3GHz,4.0,256.0,Intel,100.0,8776814.4,
HP,AMD A6-Series 9220 2.5GHz,4.0,1000.0,AMD,100.0,4029033.6,
Asus,Intel Core i7 6700HQ 2.6GHz,16.0,1128.0,Nvidia,100.0,13554964.8,
HP,Intel Core M 6Y54 1.1GHz,8.0,256.0,Intel,100.0,17199316.8,
Dell,Intel Core i5 6200U 2.3GHz,4.0,500.0,AMD,100.0,7786259.279999999,
Lenovo,Intel Core i3 6006U 2.0GHz,4.0,128.0,Intel,100.0,4342852.8,
HP,Intel Core i7 6500U 2.5GHz,8.0,512.0,Intel,100.0,19932580.8,
Lenovo,Intel Atom x5-Z8550 1.44GHz,4.0,0.0,Intel,100.0,5557636.8,
Dell,Intel Core i7 7560U 2.4GHz,8.0,256.0,Intel,100.0,13959892.8,
Lenovo,Intel Core i7 6820HK 2.7GHz,16.0,256.0,Nvidia,100.0,27838698.768000003,
Razer,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,10416772.8,
Toshiba,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,22534243.2,
Asus,Intel Core i7 6700HQ 2.6GHz,8.0,1128.0,Nvidia,100.0,13286598.768,
Vero,Intel Atom X5-Z8350 1.44GHz,4.0,0.0,Intel,100.0,2000000.0,
HP,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,17108208.0,
HP,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,15316401.6,
Dell,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,5300811.216,
Asus,Intel Core i3 7100U 2.4GHz,4.0,1000.0,Intel,100.0,4403592.0,
